V1	V2	coex_TNV.tsv	ppi.tsv	coex_SPL.tsv	HP.tsv	coex_BRO.tsv	coex_GEJ.tsv	coex_SKN.tsv	coex_BRC.tsv	coex_ARG.tsv	coex_CLS.tsv	MP.tsv	coex_FIB.tsv
MPZ	MAL	1	0	0	0	0	0	0	0	0	0	0	0
MPZ	VAT1L	1	0	0	0	0	0	0	0	0	0	0	0
MPZ	PLEKHG5	0	0	0	1	0	0	0	0	0	0	0	0
MPZ	GPR37L1	1	0	0	0	0	1	0	0	0	1	0	0
MPZ	GJB1	1	0	0	1	0	0	0	0	0	0	0	0
MPZ	SH3TC2	1	0	0	1	0	0	0	0	0	0	0	0
MPZ	LRSAM1	0	0	0	1	0	0	0	0	0	0	0	0
MPZ	HSPB8	0	0	0	1	0	0	0	0	0	0	0	0
MPZ	C10orf82	0	0	0	0	0	1	0	0	0	1	0	0
MPZ	SPTBN4	1	0	0	0	0	0	0	0	0	0	0	0
DST	IGHMBP2	0	0	0	0	0	0	0	0	0	1	0	0
DST	CAPZA2	0	1	0	0	0	0	0	0	0	0	0	0
DST	CNST	0	0	0	0	0	0	0	0	1	0	0	0
DST	ALS2	0	0	1	0	0	0	0	0	0	0	0	0
DST	RNF31	0	0	0	0	0	0	0	0	0	0	0	1
DST	DYNC1H1	0	0	1	0	0	0	0	0	0	0	0	1
DST	HERC2	0	0	1	0	0	0	0	0	0	0	0	1
DST	SACS	0	0	0	0	0	0	0	1	0	0	0	0
DST	GAN	0	1	0	0	0	0	0	0	0	0	0	0
DST	NEURL4	0	0	0	0	0	0	0	0	0	0	0	1
DST	MTMR2	0	0	1	0	0	0	0	0	0	0	0	0
DST	TGOLN2	0	1	0	0	0	0	0	0	0	0	0	0
DST	ESR2	0	1	0	0	0	0	0	0	0	0	0	0
DST	TJAP1	0	0	0	0	1	0	0	0	0	0	0	0
DST	KIF1B	0	0	0	0	0	1	0	0	0	0	0	0
DST	TRIM25	0	1	0	0	0	0	0	0	0	0	0	0
DST	WNK1	0	0	0	0	0	0	0	1	0	0	0	1
DST	SBF1	0	0	0	0	0	0	0	0	0	0	0	1
DST	CALM1	0	1	0	0	0	0	0	0	0	0	0	0
DST	YAP1	0	0	1	0	0	0	0	0	0	0	0	0
DST	EGFR	0	0	1	0	0	0	0	0	1	0	0	0
DST	MCM3AP	0	0	0	0	0	0	0	0	0	0	0	1
DST	RNF123	0	1	0	0	0	0	0	0	0	0	0	0
DST	DNM2	0	0	0	0	1	0	0	0	0	0	0	0
DST	SUMO1	0	1	0	0	0	0	0	0	0	0	0	0
DST	ERBIN	0	1	0	0	0	0	0	0	0	0	0	0
DST	SPTAN1	0	0	1	0	0	0	0	0	0	0	0	0
DST	ADCY6	0	0	1	0	0	0	0	0	0	0	0	0
DST	FLNC	0	0	0	0	0	0	0	0	0	1	0	0
DST	KLC2	0	0	0	0	0	0	0	0	0	1	0	0
DST	TOM1L2	1	0	0	0	0	0	0	0	0	1	0	0
DST	CRTC3	0	0	0	0	1	0	0	0	0	0	0	0
DST	EZR	0	1	0	0	0	0	0	0	0	0	0	0
HK1	SDHA	0	0	0	0	0	1	0	1	0	0	0	0
HK1	GNB4	0	1	0	0	0	0	0	0	0	0	0	0
HK1	RETREG1	0	1	0	0	0	0	0	0	0	0	0	0
HK1	JPH1	0	0	0	1	0	0	0	0	0	0	0	0
HK1	PARN	0	0	0	0	0	1	0	0	0	0	0	0
HK1	ACO2	0	0	0	0	0	1	0	0	0	0	0	0
HK1	DYNC1H1	0	0	0	0	0	1	0	0	0	1	0	0
HK1	HERC2	0	0	0	0	0	1	0	0	0	0	0	0
HK1	GNS	0	0	1	0	0	0	0	0	0	0	0	0
HK1	CDC73	0	1	0	0	0	0	0	0	0	0	0	0
HK1	ATP6AP1	0	0	0	0	0	0	1	1	0	0	0	0
HK1	GOT2	0	0	0	0	0	1	1	1	0	0	0	0
HK1	DNMT1	0	0	0	0	0	0	0	0	0	0	0	1
HK1	AIFM1	0	1	0	0	0	1	0	0	0	0	0	0
HK1	PRPS1	0	0	0	0	0	0	0	1	0	0	0	0
HK1	GPI	0	0	0	1	0	0	0	0	0	0	0	0
HK1	USP9X	0	0	0	0	0	1	0	0	0	1	0	0
HK1	RFC1	0	0	0	0	0	0	0	0	0	0	0	1
HK1	DEDD2	0	0	0	0	0	0	1	0	0	0	0	0
HK1	WNK1	0	0	0	0	0	0	1	0	0	0	0	0
HK1	RAB7A	0	0	1	0	0	0	0	0	0	0	0	0
HK1	HEXA	0	1	0	0	0	0	0	0	0	0	0	0
HK1	HNRNPU	0	0	0	0	0	0	0	0	0	0	0	1
HK1	YAP1	0	0	0	0	0	1	0	0	0	1	0	0
HK1	SPG21	0	0	1	0	0	0	0	0	0	0	0	0
HK1	EGFR	0	1	0	0	0	0	0	0	0	0	0	0
HK1	CTDP1	0	0	0	0	0	0	1	0	0	0	0	0
HK1	SUMO2	0	1	0	0	0	0	0	0	0	0	0	0
HK1	YWHAQ	0	0	0	0	0	1	0	0	0	1	0	0
HK1	TPM3	0	0	1	0	0	0	0	0	0	0	0	0
HK1	GTPBP1	0	0	0	0	0	0	1	0	0	0	0	1
HK1	RNF123	0	0	0	0	0	1	0	0	0	0	0	0
HK1	PSAP	0	0	0	0	0	0	0	1	0	0	0	0
HK1	DNM2	0	0	0	0	0	0	0	0	0	0	0	1
HK1	NTRK1	0	1	0	0	0	0	0	0	0	0	0	0
HK1	PIK3CB	0	0	0	0	0	1	0	0	0	0	0	0
HK1	DHX9	0	0	0	0	0	0	0	0	0	1	0	1
HK1	SUMO1	0	1	0	0	0	0	0	0	0	0	0	0
HK1	SMARCD1	0	0	0	0	0	0	0	0	0	0	0	1
HK1	SPTAN1	0	0	0	0	0	0	0	1	0	0	0	0
HK1	HNRNPF	1	0	0	0	0	0	0	0	0	0	0	0
HK1	APP	0	1	0	0	0	0	0	0	0	0	0	0
HK1	R3HDM4	1	0	0	0	0	0	0	0	0	0	0	0
HK1	KLC2	0	0	0	0	1	0	0	0	0	0	0	1
HK1	SLC25A22	0	0	0	0	0	0	0	0	0	0	0	1
HK1	PPP1CA	0	0	1	0	0	0	0	0	0	0	0	0
HK1	GDAP1	0	0	0	1	0	0	0	0	0	0	0	0
HK1	STIP1	0	0	0	0	0	0	0	0	0	0	0	1
HK1	ATP1A1	0	0	1	0	0	0	0	0	0	0	0	0
HK1	CADM3	0	0	0	0	1	0	0	1	0	0	0	0
HK1	NMNAT2	0	0	0	0	1	0	0	1	0	0	0	0
HK1	TAGLN2	1	0	0	0	0	0	0	0	0	0	0	0
HK1	EZR	0	0	0	0	0	0	0	0	0	0	0	1
HK1	SPTBN4	0	0	0	0	1	0	0	0	0	0	0	0
HK1	HK1	0	1	0	0	0	0	0	0	0	0	0	0
PTPDC1	HARS	0	1	0	0	0	0	0	0	0	0	0	0
PTPDC1	FIG4	0	0	0	0	0	0	1	0	0	0	0	0
PTPDC1	DARS2	0	0	0	0	0	0	1	0	0	0	0	0
PTPDC1	USP9X	0	1	0	0	0	0	0	0	0	0	0	0
PTPDC1	FBXO38	0	0	0	0	0	0	0	0	0	0	0	1
PTPDC1	SPTLC2	0	0	0	0	1	0	0	0	0	0	0	0
PTPDC1	TJAP1	0	0	0	0	1	0	0	0	0	0	0	0
PTPDC1	WNK1	0	0	0	0	1	0	0	0	0	0	0	0
PTPDC1	YWHAQ	0	1	0	0	0	0	0	0	0	0	0	0
PTPDC1	HNRNPL	0	1	0	0	0	0	0	0	0	0	0	0
PTPDC1	YWHAG	0	1	0	0	0	0	0	0	0	0	0	0
PTPDC1	YWHAZ	0	1	0	0	0	0	0	0	0	0	0	0
PTPDC1	HACE1	0	0	1	0	0	0	1	0	0	0	0	0
PTPDC1	ZDHHC9	0	0	0	0	1	0	0	1	0	0	0	0
PTPDC1	ARHGAP19	1	0	0	0	0	0	0	0	0	0	0	0
PTPDC1	MME	1	0	0	0	0	0	0	0	0	0	0	0
PTPDC1	CRTC3	0	0	0	0	1	0	0	0	0	0	0	0
PTPDC1	PLEKHG5	1	0	0	0	0	0	0	0	0	0	0	0
PTPDC1	GPR37L1	1	0	0	0	0	0	0	0	0	0	0	0
PTPDC1	OXR1	0	0	0	0	0	0	0	0	0	0	0	1
PTPDC1	SH3TC2	1	0	0	0	1	0	0	0	0	0	0	0
PTPDC1	CADM3	1	0	0	0	0	0	0	0	0	0	0	0
PTPDC1	KIAA1841	0	0	0	0	0	0	1	0	0	0	0	1
PTPDC1	SPTBN4	1	0	0	0	0	0	0	0	0	0	0	0
PTPDC1	MPZ	1	0	0	0	0	0	0	0	0	0	0	0
PTPDC1	DST	0	0	0	0	1	0	0	1	0	0	0	0
PTPDC1	PTPDC1	0	1	0	0	0	0	0	0	0	0	0	0
SGSM2	GBA2	0	0	1	0	0	1	1	0	0	0	0	0
SGSM2	COASY	0	0	0	0	0	0	0	1	0	0	0	0
SGSM2	KIF17	0	0	0	0	1	0	0	0	0	0	0	0
SGSM2	SBF1	0	0	1	0	0	0	0	1	0	0	0	0
SGSM2	PNKP	0	0	1	0	0	0	1	0	0	0	0	0
SGSM2	EGFR	0	1	0	0	0	0	0	0	0	0	0	0
SGSM2	HNRNPL	0	1	0	0	0	0	0	0	0	0	0	0
SGSM2	STAT5B	0	0	0	0	0	0	0	0	0	0	0	1
SGSM2	ZDHHC9	0	0	0	0	0	0	0	0	0	0	0	1
SGSM2	ZNF598	0	0	0	0	0	0	0	1	0	0	0	0
SGSM2	TOM1L2	0	0	1	0	0	0	0	0	0	0	0	0
SGSM2	SLC25A22	0	0	0	0	1	0	0	0	0	0	0	0
SGSM2	PLEKHG5	0	0	0	0	1	0	0	0	0	0	0	0
SGSM2	SPTBN4	0	0	0	0	1	0	0	0	0	0	0	0
CCT5	SARS1	0	0	0	0	0	0	0	0	1	0	0	0
CCT5	SPG11	0	0	0	1	0	0	0	0	0	0	0	0
CCT5	FAM126A	0	0	0	1	0	0	0	0	0	0	0	0
CCT5	C19orf12	0	0	0	1	0	0	0	0	0	0	0	0
CCT5	AFG3L2	0	0	0	0	0	0	0	0	0	0	0	1
CCT5	JPH1	0	0	0	1	0	0	0	0	0	0	0	0
CCT5	SIGMAR1	0	0	0	1	0	0	0	0	0	0	0	0
CCT5	DCAF8	0	1	0	0	0	0	0	0	0	0	0	0
CCT5	MFN2	0	0	0	0	0	0	0	0	0	0	0	1
CCT5	ALS2	0	0	0	1	0	0	0	0	0	0	0	0
CCT5	RNF31	0	1	0	0	0	0	0	0	0	0	0	0
CCT5	SETX	0	0	0	1	0	0	0	0	0	0	0	0
CCT5	RANBP6	0	0	0	0	0	1	0	0	1	0	0	0
CCT5	DARS2	0	0	1	0	0	0	0	0	0	0	0	0
CCT5	SACS	0	0	0	1	0	0	0	0	0	0	0	0
CCT5	GAN	0	1	0	1	0	0	0	0	0	0	0	0
CCT5	CDC73	0	1	0	0	0	0	0	0	0	0	0	0
CCT5	GPI	0	0	1	0	0	0	0	0	0	0	0	0
CCT5	TDP1	0	0	0	0	0	0	0	0	0	0	0	1
CCT5	MTMR2	0	0	0	0	0	0	0	0	0	0	0	1
CCT5	RFC1	0	0	0	0	0	0	0	0	0	0	0	1
CCT5	DNAJB6	0	0	0	0	1	0	0	1	0	0	0	0
CCT5	SOD1	0	0	0	0	0	0	0	1	0	0	0	0
CCT5	ESR2	0	1	0	0	0	0	0	0	0	0	0	0
CCT5	ELAVL1	0	0	1	0	0	0	1	0	0	0	0	1
CCT5	EIF2B2	0	0	0	0	0	0	1	0	0	0	0	0
CCT5	TFG	0	0	0	1	0	0	0	0	1	0	0	0
CCT5	TRIM25	0	1	0	0	0	0	0	0	0	0	0	0
CCT5	VCP	0	1	0	0	0	0	0	0	0	0	0	0
CCT5	FXN	0	0	0	1	0	0	0	0	0	0	0	0
CCT5	YAP1	0	1	0	0	0	0	0	0	0	0	0	0
CCT5	SPG21	0	0	0	1	0	0	0	0	0	0	0	0
CCT5	SUMO2	0	1	0	0	0	0	0	0	0	0	0	0
CCT5	TPM3	0	0	0	0	0	0	1	0	0	0	0	0
CCT5	APTX	0	0	0	1	0	0	0	0	0	0	0	0
CCT5	NTRK1	0	1	0	0	0	0	0	0	0	0	0	0
CCT5	SMARCD1	0	0	0	0	0	0	0	0	0	0	0	1
CCT5	PINX1	0	0	0	0	0	0	1	0	0	0	0	1
CCT5	ATL1	0	0	0	1	0	0	0	0	0	0	0	0
CCT5	LITAF	0	0	0	1	0	0	0	0	0	0	0	0
CCT5	ARL6IP1	0	0	0	1	0	0	0	0	0	0	0	0
CCT5	R3HDM4	1	0	0	0	0	0	0	0	0	0	0	0
CCT5	GJC2	0	0	0	1	0	0	0	0	0	0	0	0
CCT5	DDHD1	0	0	0	1	0	0	0	0	0	0	0	0
CCT5	ZNF598	0	1	0	0	0	0	0	0	0	0	0	0
CCT5	SLC25A22	1	0	0	0	0	0	0	0	0	0	0	1
CCT5	NGF	0	0	0	1	0	0	0	0	0	0	0	0
CCT5	PPP1CA	0	0	0	0	0	0	0	0	0	0	0	1
CCT5	ACTA1	0	1	0	0	0	0	0	0	0	0	0	0
CCT5	SLC50A1	1	0	0	0	0	0	0	0	0	0	0	0
CCT5	EZR	0	0	0	0	0	0	0	0	0	0	0	1
CCT5	HK1	1	0	1	0	0	0	0	0	0	0	0	1
KIF5A	SCN11A	0	0	0	0	0	0	0	0	0	1	0	0
KIF5A	SPG11	0	0	0	1	0	0	0	0	0	0	0	0
KIF5A	C19orf12	0	0	0	1	0	0	0	0	0	0	0	0
KIF5A	SYT2	0	0	0	0	0	0	0	0	1	0	0	0
KIF5A	AFG3L2	0	0	0	1	0	0	0	0	0	0	0	0
KIF5A	RETREG1	0	0	0	0	0	0	0	0	1	0	0	0
KIF5A	SIGMAR1	0	0	0	1	0	0	0	0	0	0	0	0
KIF5A	ERLIN2	0	0	0	1	0	0	0	0	0	0	0	0
KIF5A	ALS2	0	0	0	1	0	0	0	0	0	0	0	0
KIF5A	SETX	0	0	0	1	0	0	0	0	0	0	0	0
KIF5A	MORC2	0	0	0	1	0	0	0	0	0	0	0	0
KIF5A	GBA2	0	0	0	1	0	0	0	0	0	0	0	0
KIF5A	SACS	0	0	0	1	0	0	0	0	0	0	0	0
KIF5A	GARS	0	0	0	1	0	0	0	0	0	0	0	0
KIF5A	GAN	0	0	0	1	0	0	0	0	0	0	0	0
KIF5A	SPAST	0	0	0	1	0	0	0	0	0	0	0	0
KIF5A	LMNA	0	1	0	0	0	0	0	0	0	0	0	0
KIF5A	HSPB3	0	0	0	0	1	0	0	0	0	0	0	0
KIF5A	ESR2	0	1	0	0	0	0	0	0	0	0	0	0
KIF5A	FXN	0	0	0	1	0	0	0	0	0	0	0	0
KIF5A	YAP1	0	1	0	0	0	0	0	0	0	0	0	0
KIF5A	SPG21	0	0	0	1	0	0	0	0	0	0	0	0
KIF5A	NTRK1	0	0	0	0	0	0	0	0	1	0	0	0
KIF5A	CAMK2A	0	0	0	0	1	0	0	0	1	0	0	0
KIF5A	NEFL	0	0	0	0	0	0	0	0	1	1	0	0
KIF5A	ATL1	0	0	0	1	0	0	0	0	0	0	0	0
KIF5A	SPG7	0	0	0	1	0	0	0	0	0	0	0	0
KIF5A	GJC2	0	0	0	1	0	0	0	0	0	0	0	0
KIF5A	DDHD1	0	0	0	1	0	0	0	0	0	0	0	0
KIF5A	KLC2	0	1	0	0	0	0	0	0	0	0	0	0
KIF5A	VAT1L	0	0	0	0	0	0	0	0	0	1	0	0
KIF5A	GJB1	0	0	0	1	0	0	0	0	0	0	0	0
KIF5A	SCN9A	1	0	0	0	0	0	0	0	1	0	0	0
KIF5A	LRSAM1	0	0	0	1	0	0	0	0	0	0	0	0
KIF5A	C10orf82	1	0	0	0	0	0	0	0	0	0	0	0
KIF5A	CADM3	0	0	0	0	0	0	0	0	1	1	0	0
KIF5A	NMNAT2	0	0	0	0	0	0	0	0	1	0	0	0
KIF5A	NEFM	0	0	0	0	0	0	0	0	0	1	0	0
KIF5A	CCT5	0	0	0	1	0	0	0	0	0	0	0	0
KIF5A	KIF5A	0	1	0	0	0	0	0	0	0	0	0	0
PARP1	NARS1	0	0	0	0	0	1	0	0	0	0	0	0
PARP1	GLB1	0	0	0	0	0	0	0	0	1	0	0	0
PARP1	CAPZA2	0	0	0	0	0	1	0	0	0	0	0	0
PARP1	SDHA	0	0	0	0	0	0	0	1	0	0	0	1
PARP1	AFG3L2	0	0	0	0	0	1	0	0	0	0	0	0
PARP1	MORC2	0	1	0	0	0	0	0	0	0	0	0	0
PARP1	RANBP6	0	0	0	0	0	1	0	0	0	0	0	0
PARP1	YARS	0	1	0	0	0	0	0	0	0	0	0	0
PARP1	FIG4	0	0	0	0	0	0	0	0	1	0	0	0
PARP1	ATP6AP1	0	0	0	0	0	0	0	0	1	0	0	0
PARP1	DNMT1	0	1	0	0	0	0	0	0	0	0	0	0
PARP1	LMNA	0	1	0	0	0	0	0	0	0	0	0	1
PARP1	USP9X	0	0	0	0	0	0	0	0	1	0	0	0
PARP1	SPTLC2	0	0	0	0	0	0	1	0	0	0	0	0
PARP1	RFC1	0	0	0	0	0	0	0	0	1	0	0	1
PARP1	ELAVL1	0	1	0	0	0	0	1	0	0	0	0	0
PARP1	EIF2B2	0	0	0	0	0	0	1	0	0	0	0	0
PARP1	OSTF1	0	0	0	0	0	0	0	0	0	0	0	1
PARP1	WNK1	0	0	0	0	0	0	0	0	1	0	0	0
PARP1	RNF4	0	1	0	0	0	0	0	0	0	0	0	0
PARP1	PNKP	0	1	0	0	0	0	0	0	0	0	0	0
PARP1	NXF1	0	1	0	0	0	0	0	0	0	0	0	0
PARP1	VRK1	0	0	0	0	0	0	0	0	0	0	0	1
PARP1	STRAP	0	0	0	0	0	0	0	1	0	0	0	0
PARP1	MYCBP2	0	0	0	0	0	0	0	0	1	0	0	0
PARP1	HNRNPU	0	0	0	0	0	1	1	0	0	0	0	0
PARP1	CALM1	0	0	0	0	0	0	0	0	0	0	0	1
PARP1	YAP1	0	1	0	0	0	0	0	0	0	0	0	0
PARP1	MED23	0	1	0	0	0	0	0	0	0	0	0	0
PARP1	EGFR	0	1	0	0	0	0	0	0	0	0	0	0
PARP1	SUMO2	0	1	0	0	0	0	0	0	0	0	0	0
PARP1	YWHAQ	0	0	0	0	0	0	0	0	1	0	0	1
PARP1	TRIM24	0	0	0	0	0	0	0	0	0	0	0	1
PARP1	TPM3	0	0	0	0	0	0	1	0	0	0	0	1
PARP1	RNF123	0	0	0	0	0	1	0	0	1	0	0	0
PARP1	HNRNPL	0	0	0	0	0	0	0	0	0	0	0	1
PARP1	PSAP	0	0	0	0	0	0	0	1	1	0	0	0
PARP1	APTX	0	1	0	0	0	0	0	0	0	0	0	0
PARP1	NTRK1	0	1	0	0	0	0	0	0	0	0	0	0
PARP1	YWHAG	0	0	0	0	0	0	1	0	0	0	0	0
PARP1	PIK3CB	0	0	0	0	0	0	0	0	1	0	0	0
PARP1	YWHAZ	0	1	0	0	0	0	0	0	0	0	0	0
PARP1	CCNDBP1	0	0	0	0	0	0	0	0	1	0	0	0
PARP1	EP300	0	1	0	0	0	0	0	0	0	0	0	0
PARP1	SUMO1	0	1	0	0	0	0	0	0	0	0	0	0
PARP1	ATL1	0	0	0	0	0	0	0	0	1	0	0	0
PARP1	MOV10	0	1	0	0	0	0	0	0	0	0	0	0
PARP1	ARHGAP19	0	0	0	0	0	0	0	0	0	0	0	1
PARP1	DAG1	0	0	0	0	0	0	0	0	1	0	0	0
PARP1	PPP1CA	0	0	0	0	0	0	0	0	0	0	0	1
PARP1	STIP1	0	0	0	0	0	0	1	0	0	0	0	0
PARP1	SGCB	0	0	0	0	1	0	0	0	0	0	0	0
PARP1	SORD	0	0	0	0	0	0	0	0	0	0	0	1
PARP1	PARP1	0	1	0	0	0	0	0	0	0	0	0	0
BAG3	HSPA1B	0	0	0	0	1	0	0	1	0	0	0	0
BAG3	CNST	0	1	0	0	0	0	0	0	0	0	0	0
BAG3	PSAT1	0	1	0	0	0	0	0	0	0	0	0	0
BAG3	SRPK2	0	1	0	0	0	0	0	0	0	0	0	0
BAG3	COASY	0	1	0	0	0	0	0	0	0	0	0	0
BAG3	AIFM1	0	1	0	0	0	0	0	0	0	0	0	0
BAG3	GPI	0	1	0	0	0	0	0	0	0	0	0	0
BAG3	LMNA	0	0	0	1	0	0	0	0	0	0	0	0
BAG3	DES	0	0	0	1	0	0	0	0	0	0	0	0
BAG3	USP9X	0	1	0	0	0	0	0	0	0	0	0	0
BAG3	DNAJB6	0	1	1	0	0	0	0	0	0	0	0	0
BAG3	SOD1	0	1	0	0	0	0	0	0	0	0	0	0
BAG3	DEDD2	0	0	0	0	0	0	0	1	1	0	0	0
BAG3	WNK1	0	1	0	0	0	0	0	0	0	0	0	0
BAG3	RAB7A	0	1	0	0	0	0	0	0	0	0	0	0
BAG3	ACLY	0	1	0	0	0	0	0	0	0	0	0	0
BAG3	NXF1	0	1	0	0	0	0	0	0	0	0	0	0
BAG3	STRAP	0	0	0	0	0	0	0	0	0	1	0	0
BAG3	HNRNPU	0	1	0	0	0	0	0	0	0	0	0	0
BAG3	YAP1	0	1	0	0	0	0	0	0	0	0	0	0
BAG3	YWHAQ	0	1	0	0	0	0	0	0	0	0	0	0
BAG3	TPM3	0	0	0	1	0	0	0	0	0	0	0	0
BAG3	PSAP	0	1	0	0	0	0	0	0	0	0	0	0
BAG3	YWHAG	0	1	0	0	0	0	0	0	0	0	0	0
BAG3	YWHAZ	0	1	0	0	0	0	0	0	0	0	0	0
BAG3	LITAF	0	1	0	0	0	0	0	0	0	0	0	0
BAG3	HSPA6	0	0	0	0	1	0	0	1	0	0	0	0
BAG3	FLNC	0	0	0	1	0	0	0	0	0	0	0	0
BAG3	ZDHHC9	1	0	0	0	0	0	0	0	0	0	0	0
BAG3	R3HDM4	1	0	0	0	0	0	1	0	0	0	0	0
BAG3	TOM1L2	0	1	0	0	0	0	0	0	0	0	0	0
BAG3	PWWP3A	0	1	0	0	0	0	0	0	0	0	0	0
BAG3	PLEKHG5	0	0	0	1	0	0	0	0	0	0	0	0
BAG3	ACTA1	0	0	0	1	0	0	0	0	0	0	0	0
BAG3	SLC50A1	1	0	0	0	0	0	0	0	0	0	0	0
BAG3	HSPB8	0	1	0	1	0	0	0	0	0	0	0	0
BAG3	EZR	0	1	0	0	0	0	0	0	0	0	0	0
BAG3	PARP1	0	1	0	0	0	0	0	0	0	0	0	0
BAG3	BAG3	0	1	0	0	0	0	0	0	0	0	0	0
PRKCA	SDHA	0	0	0	0	0	0	0	0	1	0	0	0
PRKCA	PSAT1	0	0	0	0	0	0	0	1	0	0	0	0
PRKCA	RNF31	0	1	0	0	0	0	0	0	0	0	0	0
PRKCA	ACO2	0	0	0	0	0	0	0	0	1	0	0	0
PRKCA	DYNC1H1	0	0	1	0	0	0	0	0	0	0	0	0
PRKCA	GNS	0	0	0	0	0	0	0	0	1	0	0	0
PRKCA	AIFM1	0	0	0	0	0	0	0	0	1	0	0	0
PRKCA	LMNA	0	1	0	0	0	0	0	0	0	0	0	0
PRKCA	ELAVL1	0	1	0	0	0	0	0	0	0	0	0	0
PRKCA	NXF1	0	1	0	0	0	0	0	0	0	0	0	0
PRKCA	YAP1	0	0	1	0	0	0	0	1	0	0	0	0
PRKCA	EGFR	0	1	0	0	0	0	0	1	0	0	0	0
PRKCA	NTRK1	0	1	0	0	0	0	0	0	0	0	0	0
PRKCA	YWHAG	0	1	0	0	0	0	0	0	0	0	0	0
PRKCA	YWHAZ	0	1	0	0	0	0	0	0	0	0	0	0
PRKCA	SLC9A3R1	0	1	0	0	0	0	0	0	0	0	0	0
PRKCA	EP300	0	1	0	0	0	0	0	0	0	0	0	0
PRKCA	MOV10	0	1	0	0	0	0	0	1	0	0	0	0
PRKCA	SLC12A6	0	0	0	0	0	0	0	0	1	0	0	0
PRKCA	FLNC	0	1	0	0	0	0	0	0	0	0	0	0
PRKCA	ARHGAP19	1	0	0	0	0	0	0	0	0	0	0	0
PRKCA	DHTKD1	0	0	0	0	0	0	0	0	1	0	0	0
PRKCA	MAL	1	0	0	0	0	0	0	0	0	0	0	0
PRKCA	VAT1L	1	0	0	0	0	0	0	0	0	0	0	0
PRKCA	GPR37L1	1	0	0	0	0	0	0	1	0	0	0	0
PRKCA	ACTA1	0	1	0	0	0	0	0	0	0	0	0	0
PRKCA	GJB1	0	1	0	0	0	0	0	0	0	0	0	0
PRKCA	SH3TC2	1	0	0	0	0	0	0	0	0	0	0	0
PRKCA	ATP1A1	0	1	0	0	0	0	0	0	0	0	0	0
PRKCA	ERBB2	0	0	0	0	0	0	0	1	0	0	0	0
PRKCA	HSPB8	0	1	0	0	0	0	0	0	0	0	0	0
PRKCA	C10orf82	1	0	0	0	0	0	0	0	0	0	0	0
PRKCA	CADM3	1	0	0	0	0	0	0	0	0	0	0	0
PRKCA	EZR	0	1	0	0	0	0	0	1	1	0	0	0
PRKCA	SPTBN4	1	0	0	0	0	0	0	0	0	0	0	0
PRKCA	MPZ	1	0	0	0	0	0	0	0	0	0	0	0
PRKCA	PTPDC1	1	0	0	0	0	0	0	0	0	0	0	0
PRKCA	PRKCA	0	1	0	0	0	0	0	0	0	0	0	0
PDK1	HSCB	0	1	0	0	0	0	0	0	0	0	0	0
PDK1	IARS2	0	1	0	0	0	0	0	0	0	0	0	0
PDK1	SDHA	0	1	0	0	0	0	0	0	0	0	0	0
PDK1	AFG3L2	0	1	0	0	0	0	0	0	0	0	0	0
PDK1	ACO2	0	1	0	0	0	0	0	0	0	0	0	0
PDK1	DARS2	0	1	0	0	0	0	0	0	0	0	0	0
PDK1	GPI	0	0	0	0	0	0	0	0	0	0	0	1
PDK1	POLG	0	1	0	0	0	0	0	0	0	0	0	0
PDK1	KARS	0	1	0	0	0	0	0	0	0	0	0	0
PDK1	SUCLA2	0	1	0	0	0	0	0	0	0	0	0	0
PDK1	EGFR	0	1	0	0	0	0	0	0	0	0	0	0
PDK1	YWHAQ	0	1	0	0	0	0	0	0	0	0	0	0
PDK1	SPG7	0	1	0	0	0	0	0	0	0	0	0	0
PDK1	DHTKD1	0	1	0	0	0	0	0	0	0	0	0	0
PDK1	PDK1	0	1	0	0	0	0	0	0	0	0	0	0
MACF1	SGPL1	0	0	0	0	1	0	0	0	0	0	0	0
MACF1	CAPZA2	0	1	0	0	0	0	0	0	0	0	0	0
MACF1	GNB4	0	0	0	0	0	0	0	0	0	1	0	0
MACF1	MFN2	0	0	0	0	0	1	0	0	0	0	0	0
MACF1	ALS2	0	0	1	0	0	0	0	0	0	0	0	0
MACF1	SETX	0	0	1	0	0	0	0	0	0	0	0	0
MACF1	HERC2	0	0	1	0	0	1	0	0	0	0	0	1
MACF1	SRPK2	0	1	0	0	0	0	0	0	0	0	0	0
MACF1	LMNA	0	0	0	0	0	0	0	0	1	0	0	0
MACF1	TGOLN2	0	0	0	0	0	0	0	0	1	0	0	0
MACF1	ESR2	0	1	0	0	0	0	0	0	0	0	0	0
MACF1	SBF1	0	0	0	0	0	0	0	0	0	0	0	1
MACF1	MYCBP2	0	0	0	0	0	0	1	0	1	0	0	0
MACF1	MCM3AP	0	0	1	0	0	0	0	0	0	0	0	1
MACF1	RNF123	0	0	1	0	0	0	0	0	0	0	0	0
MACF1	HNRNPL	0	1	0	0	0	0	0	0	0	0	0	0
MACF1	DHX9	0	0	0	0	0	0	0	0	0	0	1	0
MACF1	APP	0	0	0	0	0	0	0	0	1	0	0	0
MACF1	FLNC	0	0	0	0	0	1	0	0	0	1	0	0
MACF1	UTRN	0	0	0	0	0	0	0	0	1	0	0	0
MACF1	DAG1	0	0	0	0	0	0	0	0	1	0	0	0
MACF1	ACTA1	0	1	0	0	0	0	0	0	0	0	0	0
