V1	V2	MP.tsv	ppi.tsv	coex_HRV.tsv	coex_ATT.tsv	coex_STM.tsv	HP.tsv	drugs_KEGG.tsv	coex_CLT.tsv	coex_HRA.tsv	coex_ATA.tsv	coex_EMC.tsv	co-essential.tsv	coex_ARG.tsv	coex_KDN.tsv	coex_ADS.tsv	coex_VGN.tsv	coex_GEJ.tsv	coex_ITI.tsv	coex_WBL.tsv	coex_BRB.tsv	coex_THY.tsv
MYBPC3	MYOZ2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	MYL2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	KCNJ2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
MYBPC3	CSRP3	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	GAA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	CAV3	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	TNNI3	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	MYBPC3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC9	HACD1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ABCC9	CASQ2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ABCC9	CACNB2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC9	SCN1B	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ABCC9	PRDM16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ABCC9	LAMA4	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
ABCC9	CACNA1C	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0
ABCC9	DMD	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0
ABCC9	KCND3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC9	CAP2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ABCC9	JPH2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ABCC9	SYNE1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
ABCC9	PLN	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
ABCC9	RAF1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC9	RYR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ABCC9	ILK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ABCC9	BAG3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ABCC9	FLNA	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ABCC9	TPM1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ABCC9	FHOD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
ABCC9	NEXN	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
ABCC9	ALPK3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ABCC9	CTNNA3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ABCC9	CRYAB	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ABCC9	FLNC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ABCC9	SGCD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
KCNH2	CALM3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	CALM2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	TECRL	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	SCN3B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KCNH2	GPD1L	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	HACD1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0
KCNH2	RPL3L	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	CASQ2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	MYL4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	MYL3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	CACNB2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
KCNH2	KCNE1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	EYA4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
KCNH2	MYH7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	LAMA4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
KCNH2	ANK2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
KCNH2	ACTC1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
KCNH2	CACNA1C	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	DSP	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	DMD	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
KCNH2	KCND3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	KCND3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	KCND3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	KCND3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	KCND3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	KCND3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	KCND3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	DSG2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	ACTN2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	HCN4	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	PRKAG2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	JPH2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	SCN4B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	PLN	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
KCNH2	TNNC1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	MYPN	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	CALM1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	AKAP9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	RYR2	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0
KCNH2	KCNA5	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	KCNA5	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	ILK	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
KCNH2	JUP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	TTN	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	SCN5A	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	SCN5A	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	SCN5A	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	SCN5A	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	TMEM43	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	RBM20	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	FHOD3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
KCNH2	DSC2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	NEXN	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
KCNH2	LMOD2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	ALPK3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
KCNH2	CTNNA3	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
KCNH2	CRYAB	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	TCAP	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	NUP155	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	TNNT2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	TRDN	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	KCNE2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	SGCD	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
KCNH2	MYH6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	MYOZ2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	NPPA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	PKP2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	GJA5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
KCNH2	MYL2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	KCNJ5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	KCNJ5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	KCNJ5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	KCNJ5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	KCNJ5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	KCNJ5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	CSRP3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	KCNQ1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	KCNQ1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	KCNQ1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	KCNQ1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	KCNQ1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	KCNQ1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	KCNQ1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	KCNQ1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	KCNQ1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	CAV3	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	MYBPC3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNH2	ABCC9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
KCNH2	KCNH2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	TECRL	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	GPD1L	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	GATAD1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	RPL3L	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	MYL3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
LDB3	CACNB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LDB3	EYA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LDB3	MYH7	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
LDB3	PRDM16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LDB3	LAMA4	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0
LDB3	ANK2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
LDB3	ACTC1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	CACNA1C	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0
LDB3	DSP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	DMD	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	DSG2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	ACTN2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	SYNE1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	PLN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	TNNC1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
LDB3	MYPN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	PSEN2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	KCNA5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	ILK	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
LDB3	BAG3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	JUP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	TTN	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	SCN5A	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	TPM1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	TMPO	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	RBM20	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
LDB3	ANKRD1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	FHOD3	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	NEXN	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	LMOD2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
LDB3	ALPK3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
LDB3	SDHA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	CRYAB	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0
LDB3	TCAP	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
LDB3	TNNT2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	TRDN	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
LDB3	FLNC	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	SGCD	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	MYLK2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
LDB3	MYH6	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	MYOZ2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	PKP2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	GJA5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LDB3	MYL2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
LDB3	CSRP3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
LDB3	KCNQ1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	CAV3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	TNNI3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	MYBPC3	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LDB3	ABCC9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
SCN2B	CALM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SCN2B	CALM2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN2B	SCN3B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SCN2B	GPD1L	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN2B	RPL3L	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN2B	CASQ2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
SCN2B	CACNB2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN2B	KCNE1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN2B	MYH7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN2B	ANK2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN2B	CACNA1C	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN2B	DMD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
SCN2B	ACTN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SCN2B	CAP2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0
SCN2B	HCN4	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN2B	PRKAG2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN2B	JPH2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
SCN2B	SCN4B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN2B	PLN	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
SCN2B	TNNC1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN2B	CALM1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN2B	AKAP9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN2B	RYR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
SCN2B	KCNA5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN2B	SCN5A	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN2B	TPM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
SCN2B	RBM20	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN2B	NEXN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
SCN2B	LMOD2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN2B	CTNNA3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
SCN2B	TCAP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN2B	NUP155	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN2B	TNNT2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN2B	KCNE2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN2B	FLNC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
SCN2B	SGCD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
SCN2B	MYOZ2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN2B	NPPA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN2B	MYL2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN2B	CSRP3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN2B	MYBPC3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN2B	KCNH2	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
SCN2B	LDB3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
SNTA1	CALM2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNTA1	SCN3B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNTA1	GPD1L	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SNTA1	HACD1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
SNTA1	RPL3L	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNTA1	CASQ2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SNTA1	MYL3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SNTA1	CACNB2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SNTA1	SCN1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SNTA1	KCNE1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNTA1	PRDM16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
SNTA1	ANK2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SNTA1	CACNA1C	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SNTA1	DMD	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SNTA1	HCN4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNTA1	PRKAG2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SNTA1	JPH2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SNTA1	SCN4B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNTA1	PLN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SNTA1	TNNC1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNTA1	CALM1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNTA1	AKAP9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNTA1	RYR2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNTA1	KCNA5	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNTA1	ILK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SNTA1	FLNA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SNTA1	SCN5A	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNTA1	TPM1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
SNTA1	TMEM43	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
SNTA1	RBM20	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SNTA1	FHOD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SNTA1	DSC2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNTA1	NEXN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SNTA1	SDHA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SNTA1	CTNNA3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNTA1	NUP155	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
