V1	V2	coex_BRO.tsv	HP.tsv	coex_THY.tsv	ppi.tsv	coex_BRB.tsv	coex_LCL.tsv	coex_HRA.tsv	coex_WBL.tsv	coex_LNG.tsv	coex_ARG.tsv	coex_PIT.tsv	coex_MSG.tsv
CROCC	KIAA0895L	0	0	0	0	0	0	1	0	0	0	0	1
CROCC	SP140L	0	0	0	0	0	0	0	1	0	0	0	0
CROCC	CRTC2	0	0	0	0	0	0	0	0	0	1	0	0
CROCC	RECQL4	0	0	1	0	0	0	0	0	0	0	0	0
CROCC	TRIM25	0	0	0	1	0	0	0	0	0	0	0	0
CROCC	GGA2	0	0	0	0	0	0	0	1	0	0	0	0
OSBPL8	ESR2	0	0	0	1	0	0	0	0	0	0	0	0
OSBPL8	RNF168	0	0	1	0	0	0	1	0	0	0	0	0
OSBPL8	NTRK1	0	0	0	1	0	0	0	0	0	0	0	0
OSBPL8	TTC37	0	0	0	0	0	1	0	0	0	0	0	0
OSBPL8	ERCC6L2	0	0	0	0	0	1	0	0	0	0	0	0
OSBPL8	LIG4	0	0	0	0	0	0	0	1	0	0	0	0
OSBPL8	PHACTR4	0	0	0	0	0	0	0	0	0	0	0	1
OSBPL8	MCMBP	0	0	0	0	0	0	1	0	0	0	0	1
OSBPL8	PRKX	0	0	0	0	0	0	0	0	0	0	0	1
OSBPL8	KCTD10	0	0	0	0	0	0	0	0	0	0	0	1
OSBPL8	BRAF	0	0	0	0	0	0	1	0	0	0	0	0
OSBPL8	OTUD4	0	0	0	0	0	1	1	0	0	0	0	0
OSBPL8	LMNA	0	0	0	1	0	0	0	0	0	0	0	0
OSBPL8	BACH1	0	0	0	0	0	0	0	1	0	0	0	1
OSBPL8	APP	0	0	0	0	0	0	0	0	0	1	0	0
OSBPL8	CALCOCO2	0	0	0	0	0	0	0	0	0	0	0	1
OSBPL8	CNOT1	0	0	0	0	0	0	0	0	0	0	0	1
OSBPL8	NR3C1	0	0	0	0	0	0	0	1	0	0	0	0
OSBPL8	NFE2L2	0	0	0	0	0	0	0	0	0	0	0	1
OSBPL8	CBL	0	0	0	0	0	0	1	0	0	0	0	0
OSBPL8	NBN	0	0	0	0	0	1	0	0	0	0	0	0
OSBPL8	TGFBR1	0	0	0	0	0	0	0	1	0	0	0	0
MYH9	TERF2	0	0	0	1	0	0	0	0	0	0	0	0
MYH9	ESR2	0	0	0	1	0	0	0	0	0	0	0	0
MYH9	RNF168	0	0	0	0	0	0	0	0	0	1	0	0
MYH9	IL21R	0	0	0	0	0	1	0	0	0	0	0	0
MYH9	NTRK1	0	0	0	1	0	0	0	0	0	0	0	0
MYH9	ORAI1	0	0	0	0	1	0	0	0	0	0	0	0
MYH9	IKBKG	0	0	0	1	0	0	0	0	0	0	0	0
MYH9	SKIV2L	0	0	0	0	0	1	0	0	0	0	0	0
MYH9	TCN2	0	0	0	0	0	0	0	0	0	0	1	0
MYH9	IRF7	0	0	0	0	1	0	0	0	0	0	0	0
MYH9	SP140L	0	0	0	0	1	0	0	0	0	0	0	0
MYH9	PRPF8	0	0	0	0	0	1	0	0	0	0	0	0
MYH9	STAT6	1	0	0	0	0	0	0	0	0	0	0	0
MYH9	TNIP2	1	0	0	0	1	0	0	0	0	0	0	0
MYH9	KMT2D	0	0	0	0	0	1	0	0	0	0	0	0
MYH9	PRKCD	0	0	0	1	0	0	0	0	0	0	0	0
MYH9	TGFBR2	0	0	0	0	1	0	0	0	0	0	0	0
MYH9	LMNA	0	0	0	0	1	0	0	0	0	0	0	0
MYH9	IL6R	0	0	0	0	1	0	0	0	0	0	0	0
MYH9	BACH1	0	0	0	0	0	0	0	0	0	0	1	0
MYH9	TERF1	0	0	0	1	0	0	0	0	0	0	0	0
MYH9	APP	0	0	0	1	0	0	0	0	0	0	1	0
MYH9	TP53	0	0	0	1	0	0	0	0	0	0	1	0
MYH9	TRIM25	0	0	0	1	0	0	0	0	0	0	0	0
MYH9	TEX2	0	0	0	0	0	0	0	0	0	0	1	0
MYH9	CALCOCO2	0	0	0	1	0	0	0	0	0	0	0	0
MYH9	DIAPH1	0	0	0	0	0	1	1	1	0	0	0	0
MYH9	KRAS	0	0	0	1	0	0	0	0	0	0	0	0
MYH9	UBR4	0	0	0	0	0	0	0	1	0	0	0	0
MYH9	ARPC1B	0	0	0	1	1	0	0	0	0	0	0	1
MYH9	TNFRSF10B	1	0	0	0	1	0	0	0	0	0	0	1
MYH9	CBL	0	0	0	1	0	0	0	0	0	0	0	1
MYH9	NFKB1	1	0	0	1	0	0	0	0	0	0	0	0
MYH9	RNF31	0	0	0	0	0	1	0	0	0	0	0	0
MYH9	ELF4	0	0	0	0	1	1	0	0	0	0	0	0
MYH9	KHNYN	0	0	0	0	0	0	0	0	0	0	0	1
MYH9	CD40	0	0	0	0	1	0	0	0	0	0	1	0
MYH9	NFKBIA	1	0	0	0	1	0	0	0	0	0	0	0
PLXND1	SEMA3E	0	0	0	1	0	0	0	0	0	0	0	0
PLXND1	ORAI1	0	0	0	0	1	0	1	0	0	0	0	0
PLXND1	FAT4	0	0	0	0	0	0	0	0	0	0	0	1
PLXND1	SLC19A1	0	0	0	0	0	0	0	0	0	0	0	1
PLXND1	RYR1	0	0	0	0	0	0	0	0	0	0	1	0
PLXND1	CARD11	0	0	0	0	0	0	0	0	0	0	1	0
PLXND1	PRKX	0	0	0	0	0	0	0	0	0	0	1	0
PLXND1	REEP4	0	0	0	0	0	0	1	0	0	0	0	0
PLXND1	STIM1	0	0	0	0	0	0	1	0	0	0	0	0
PLXND1	TRIM25	0	0	0	1	0	0	0	0	0	0	0	0
PLXND1	NR3C1	0	0	0	0	0	0	0	0	0	0	0	1
PLXND1	MIER2	0	0	0	0	0	0	0	1	0	0	0	0
PLXND1	IKBKB	0	0	0	0	0	0	1	0	0	0	0	0
PLXND1	MYH9	1	0	0	0	1	0	0	0	0	0	0	0
ITPR3	ESR2	0	0	0	1	0	0	0	0	0	0	0	0
ITPR3	IKZF3	0	0	0	0	0	0	0	1	0	0	0	0
ITPR3	ILF3	0	0	0	0	0	0	0	1	0	0	0	1
ITPR3	ZAP70	0	0	0	0	0	0	0	1	0	0	0	0
ITPR3	IL21R	0	0	0	0	0	0	0	1	0	0	0	0
ITPR3	CD28	0	0	0	0	0	0	0	1	0	0	0	0
ITPR3	CARD11	0	0	0	0	0	0	0	1	0	0	0	0
ITPR3	SP140L	1	0	0	0	1	0	0	0	0	0	0	0
ITPR3	PRKX	0	0	0	0	0	0	0	1	0	0	0	0
ITPR3	CHD7	0	0	0	0	0	0	0	0	0	0	0	1
ITPR3	STAT3	0	0	0	0	0	0	0	0	0	0	0	1
ITPR3	KMT2D	0	0	0	0	0	1	0	0	1	0	0	1
ITPR3	PLXDC1	0	0	0	0	0	0	0	1	0	0	0	0
ITPR3	KMT2A	0	0	0	0	0	1	0	1	0	0	0	0
ITPR3	DNMT1	0	0	0	0	0	0	0	1	0	0	0	0
ITPR3	TRIM25	0	0	0	1	0	0	0	0	0	0	0	0
ITPR3	PHF21A	0	0	0	0	0	0	0	0	0	0	0	1
ITPR3	UBR4	0	0	0	0	0	1	0	0	0	0	0	0
ITPR3	BCL11B	0	0	0	0	0	0	0	1	0	0	0	0
ITPR3	CBL	0	0	0	0	0	0	0	0	0	0	0	1
ITPR3	LIG1	0	0	0	0	0	0	0	1	0	0	0	0
ITPR3	GGA2	0	0	0	0	0	0	0	1	0	0	0	0
ITPR3	CROCC	0	0	0	0	0	0	0	1	0	0	0	0
ITPR3	MYH9	1	0	0	1	1	0	0	0	0	0	0	1
SH3GLB1	POP4	0	0	0	0	0	0	0	0	0	0	0	1
SH3GLB1	TERF2	0	0	0	0	0	0	0	0	0	0	1	0
SH3GLB1	XRCC4	0	0	0	0	0	0	0	1	0	0	0	0
SH3GLB1	PHACTR4	1	0	0	0	0	0	0	0	0	1	1	0
SH3GLB1	STAT5B	0	0	0	0	0	0	0	1	0	0	0	0
SH3GLB1	AFF1	1	0	0	0	0	0	0	0	0	0	0	0
SH3GLB1	PRKCD	0	0	0	0	0	0	0	1	0	0	0	0
SH3GLB1	SGPL1	1	0	0	0	0	0	0	0	0	0	0	0
SH3GLB1	APP	0	0	0	1	0	0	0	0	0	0	0	0
SH3GLB1	TRIM25	0	0	0	0	0	0	0	1	0	0	0	0
SH3GLB1	TEX2	0	0	0	0	0	0	1	0	0	0	0	0
SH3GLB1	PHF21A	0	0	0	0	0	0	0	1	0	0	0	0
SH3GLB1	CALCOCO2	1	0	0	0	0	0	0	0	0	0	0	0
SH3GLB1	KRAS	0	0	0	0	0	0	0	0	0	1	1	0
SH3GLB1	CNOT1	0	0	0	0	0	0	1	0	0	0	0	0
SH3GLB1	NFE2L2	1	0	0	0	0	0	0	0	0	1	0	0
SH3GLB1	ZBTB24	0	0	0	0	0	0	0	0	0	0	0	1
SH3GLB1	NBN	0	0	0	0	0	1	0	0	0	0	0	0
SH3GLB1	POLA1	1	0	0	0	0	0	0	0	0	0	0	0
SH3GLB1	DICER1	0	0	0	0	0	0	0	1	0	1	1	0
CEP170B	ESR2	0	0	0	1	0	0	0	0	0	0	0	0
CEP170B	HNRNPL	0	0	0	1	0	0	0	0	0	0	0	0
CEP170B	ILF3	0	0	0	0	0	0	1	0	1	0	0	0
CEP170B	SKIV2L	0	0	0	0	0	0	1	0	0	0	0	0
CEP170B	KCTD10	0	0	0	0	0	0	1	0	0	0	0	0
CEP170B	TNIP2	0	0	0	0	0	0	1	0	0	0	0	0
CEP170B	STAT3	0	0	0	0	0	0	0	0	1	0	0	0
CEP170B	SPRYD3	1	0	0	0	1	0	0	0	0	0	0	0
CEP170B	IL6R	0	0	0	0	0	0	0	0	1	0	0	0
CEP170B	DNMT1	0	0	0	0	0	0	1	0	0	0	0	0
CEP170B	DIAPH1	0	0	0	0	1	0	0	0	0	0	0	0
CEP170B	TNFRSF10B	0	0	0	0	0	0	0	0	1	0	0	0
CEP170B	MIER2	0	0	0	0	0	0	1	0	0	0	0	0
CEP170B	ITPR3	0	0	1	0	0	0	0	0	0	0	0	0
BLNK	HNRNPL	0	0	0	1	0	0	0	0	0	0	0	0
BLNK	ZAP70	0	1	0	0	0	0	0	0	0	0	0	0
BLNK	FOXN1	0	0	0	0	0	0	0	0	0	0	0	1
BLNK	IL21R	0	1	0	0	0	0	0	0	0	0	0	0
BLNK	ICOS	0	1	0	0	0	0	0	0	0	0	0	0
BLNK	CD19	0	1	0	0	0	0	0	1	0	0	0	0
BLNK	DNMT3B	0	1	0	0	0	0	0	0	0	0	0	0
BLNK	CD3G	0	1	0	0	0	0	0	0	0	0	0	0
BLNK	SPINK5	0	0	0	0	0	0	0	0	0	0	0	1
BLNK	CD79B	0	1	0	0	0	0	0	1	0	0	0	0
BLNK	CR2	0	1	0	0	0	0	0	0	0	0	0	0
BLNK	CTLA4	0	1	0	0	0	0	0	0	0	0	0	0
BLNK	TNFRSF13B	0	1	0	0	0	0	0	0	0	0	0	0
BLNK	CARD11	1	1	0	0	0	0	0	0	0	0	0	0
BLNK	IRF7	0	1	0	0	0	0	0	0	0	0	0	0
BLNK	STAT3	0	1	0	0	0	0	0	0	0	0	0	0
BLNK	REEP4	0	0	0	0	0	0	0	0	0	0	0	1
BLNK	BRAF	0	0	0	0	0	1	0	0	0	0	0	0
BLNK	TNFRSF13C	0	1	0	0	0	0	0	1	0	0	0	0
BLNK	PIK3R1	0	1	0	0	0	0	0	0	0	0	0	0
BLNK	WIPF1	0	1	0	0	0	0	0	0	0	0	0	0
BLNK	CBL	0	0	0	1	0	0	0	0	0	0	0	0
BLNK	ZBTB24	0	1	0	0	0	0	0	0	0	0	0	0
BLNK	PALD1	1	0	0	0	0	0	0	0	0	0	0	0
BLNK	DOCK8	1	1	0	0	1	0	0	0	0	0	0	0
BLNK	IKBKB	0	1	0	0	0	0	0	0	0	0	0	0
CAD	GINS4	0	0	0	0	0	1	0	0	0	0	0	0
CAD	ESR2	0	0	0	1	0	0	0	0	0	0	0	0
CAD	MCM10	0	0	0	0	0	1	0	0	0	0	0	0
CAD	SMARCAL1	0	0	0	0	0	0	0	1	0	0	0	0
CAD	ILF3	0	0	0	0	0	1	0	0	0	0	0	0
CAD	CYP26C1	0	1	0	0	0	0	0	0	0	0	0	0
CAD	CYP2C19	0	1	0	0	0	0	0	0	0	0	0	0
CAD	KHDC3L	0	1	0	0	0	0	0	0	0	0	0	0
CAD	NTRK1	0	0	0	1	0	0	0	0	0	0	0	0
CAD	IKBKG	0	0	0	1	0	0	0	0	0	0	0	0
CAD	TTC37	0	0	0	0	0	0	0	0	0	0	1	0
CAD	SLC19A1	0	0	0	0	0	1	0	0	0	0	0	1
CAD	SP140L	0	0	0	0	0	0	0	1	0	0	0	0
CAD	TNIP2	0	0	0	1	0	0	0	0	0	0	0	0
CAD	REEP4	0	0	0	0	0	0	1	0	0	0	0	0
CAD	NSD1	0	0	0	0	0	0	0	0	0	1	1	0
CAD	MCM7	0	0	0	1	0	1	0	0	0	0	0	0
CAD	SELENON	0	0	0	0	0	0	1	0	0	0	0	0
CAD	RECQL4	0	0	0	0	0	1	0	0	0	0	0	0
CAD	UBE4B	0	0	0	0	0	0	0	0	0	0	1	0
CAD	TP53	0	0	0	1	0	0	1	1	1	0	0	0
CAD	DIAPH1	0	0	0	0	0	1	0	0	0	0	0	0
CAD	UBR4	1	0	0	0	0	0	0	0	0	0	0	0
CAD	ARPC1B	0	0	0	0	0	0	1	0	0	0	0	0
CAD	MCM4	0	0	0	0	0	1	0	0	0	0	0	0
CAD	CBL	0	0	0	1	0	0	0	0	0	0	0	0
CAD	MTHFD1	0	0	0	0	0	1	0	0	0	0	0	0
CAD	LIG1	0	0	0	0	0	1	0	0	0	0	0	0
CAD	NFKB1	0	0	0	1	0	0	0	0	0	0	0	0
CAD	RNF31	1	0	0	1	0	0	0	0	0	0	0	0
CAD	POLA1	0	0	0	0	0	1	0	0	0	0	0	0
CAD	MYH9	0	0	0	0	0	1	0	0	0	0	0	0
KLHL42	SMARCAL1	0	0	0	0	0	0	0	0	0	1	0	0
KLHL42	CASP8	0	0	0	0	0	0	1	0	0	0	0	0
KLHL42	MBD5	0	0	0	0	0	0	0	0	0	0	0	1
KLHL42	TTC37	0	0	0	0	0	0	0	0	1	0	0	0
KLHL42	LIG4	0	0	0	0	0	1	0	0	0	1	0	0
KLHL42	PHACTR4	0	0	0	0	0	0	1	0	0	0	0	0
KLHL42	RAD50	1	0	0	0	0	0	0	0	0	1	1	0
KLHL42	ATF7IP	0	0	0	0	0	0	0	0	0	1	0	0
KLHL42	NSD1	0	0	0	0	0	0	0	0	0	1	0	0
KLHL42	STIM1	0	0	0	0	0	0	1	0	0	0	0	0
KLHL42	SGPL1	0	0	0	0	0	0	1	0	0	0	0	0
KLHL42	SELENON	0	0	0	0	0	0	1	0	0	0	0	0
KLHL42	TGFBR2	0	0	0	0	0	0	0	0	0	0	0	1
KLHL42	TP53	0	0	0	0	0	0	1	0	0	0	0	0
KLHL42	PMS2	0	0	0	0	0	0	0	0	0	1	0	0
KLHL42	CALCOCO2	0	0	0	1	0	0	0	0	0	0	0	0
KLHL42	KRAS	0	0	0	0	0	0	1	0	0	0	0	0
KLHL42	IL6ST	0	0	0	0	0	0	0	0	0	0	0	1
KLHL42	ARPC1B	0	0	0	0	0	0	0	0	0	0	0	1
KLHL42	BICRAL	1	0	0	0	0	0	0	0	0	1	0	0
KLHL42	CLASP1	0	0	0	0	0	0	0	0	0	1	0	0
KLHL42	WIPF1	0	0	0	0	0	0	0	0	0	0	0	1
KLHL42	ZBTB24	1	0	0	0	0	0	1	0	0	0	0	0
KLHL42	MSH2	1	0	0	0	0	0	0	0	0	1	0	0
KLHL42	IKBKB	0	0	0	0	0	0	1	0	0	0	0	0
KLHL42	KHNYN	0	0	0	0	0	0	1	0	0	0	0	0
CPNE3	ESR2	0	0	0	1	0	0	0	0	0	0	0	0
CPNE3	SIN3A	0	0	0	0	0	0	0	0	0	1	0	0
CPNE3	NTRK1	0	0	0	1	0	0	0	0	0	0	0	0
CPNE3	EXT2	0	0	0	0	0	0	0	0	0	0	1	0
CPNE3	ERCC6L2	0	0	0	0	0	0	1	0	0	0	0	0
CPNE3	EPG5	0	0	0	0	0	0	1	0	0	0	0	0
CPNE3	PHACTR4	0	0	0	0	0	0	0	0	0	0	0	1
CPNE3	TARSL2	0	0	0	0	0	0	1	0	0	0	0	0
CPNE3	PRKX	0	0	0	0	0	0	0	0	0	0	0	1
CPNE3	AFF1	0	0	0	0	0	0	0	0	0	1	0	0
CPNE3	BRAF	0	0	0	1	0	0	0	0	0	0	0	0
CPNE3	BACH1	0	0	0	0	0	0	0	0	0	0	0	1
CPNE3	TERF1	0	0	0	1	0	0	0	0	0	0	0	0
CPNE3	APP	0	0	0	0	0	0	0	0	0	1	0	0
CPNE3	IL6ST	1	0	0	0	0	0	0	0	0	0	0	0
CPNE3	CLASP1	0	0	0	0	0	0	1	0	0	0	0	0
CPNE3	SMC4	0	0	0	0	0	0	0	0	0	0	0	1
CPNE3	RHOU	0	0	0	1	0	0	0	0	0	0	0	0
CPNE3	NFE2L2	1	0	0	0	0	0	0	0	0	0	0	1
CPNE3	WIPF1	0	0	0	0	0	1	0	0	0	0	0	0
CPNE3	NBN	0	0	1	0	0	0	0	0	0	0	0	0
CPNE3	PARP4	0	0	0	0	0	0	0	0	0	1	0	0
NFKB2	ESR2	0	0	0	1	0	0	0	0	0	0	0	0
NFKB2	ICOS	0	1	0	0	0	0	0	0	0	0	0	0
NFKB2	CD19	0	1	0	0	0	0	0	0	0	0	0	0
NFKB2	SIN3A	0	0	0	1	0	0	0	0	0	0	0	0
NFKB2	CR2	0	1	0	0	0	0	0	0	0	0	0	0
NFKB2	CTLA4	0	1	0	0	0	0	0	0	0	0	0	0
NFKB2	TFG	0	0	0	1	0	0	0	0	0	0	0	0
NFKB2	TNFRSF13B	0	1	0	0	0	0	0	0	0	0	0	0
NFKB2	ORAI1	1	0	0	0	0	0	0	0	0	0	0	0
NFKB2	IKBKG	0	0	0	1	0	0	0	0	0	0	0	0
NFKB2	PNP	1	1	0	0	1	0	0	0	0	0	1	0
NFKB2	SP140L	0	0	0	0	0	0	0	0	0	0	1	0
NFKB2	PRPF8	0	0	0	1	0	0	0	0	0	0	0	0
NFKB2	STAT6	0	0	0	0	0	0	0	0	0	0	1	0
NFKB2	TNIP2	0	0	0	1	0	0	0	0	0	0	0	0
NFKB2	STAT3	1	0	0	1	1	0	0	0	0	0	1	0
NFKB2	PRKCD	0	1	0	0	0	0	0	0	0	0	0	0
NFKB2	TNFRSF13C	0	1	0	0	0	0	0	0	0	0	0	0
NFKB2	CRTC2	0	0	0	0	0	1	0	1	0	0	0	0
NFKB2	LMNA	1	0	0	0	1	0	0	0	0	0	0	0
NFKB2	IL6R	1	0	0	0	1	0	0	0	0	0	0	0
NFKB2	BACH1	0	0	0	0	0	0	0	0	0	0	1	0
NFKB2	ATM	0	1	0	0	0	0	0	0	0	0	0	0
NFKB2	TP53	1	0	0	0	1	0	0	0	0	0	0	0
NFKB2	NR3C1	0	0	0	1	0	0	0	0	0	0	0	0
NFKB2	WIPF1	0	1	0	0	0	0	0	0	0	0	0	0
NFKB2	NFKB1	0	1	0	1	0	0	0	0	0	0	1	0
NFKB2	DOCK8	0	1	0	0	0	0	0	0	0	0	0	0
NFKB2	IKBKB	0	0	0	1	0	0	0	0	0	0	0	0
NFKB2	NFKBIA	1	0	0	1	1	1	0	0	0	0	0	0
NFKB2	MYH9	0	0	0	1	1	0	0	0	0	0	0	0
NFKB2	CAD	0	0	0	1	0	0	0	0	0	0	0	0
SLC46A1	SLC22A9	0	0	0	1	0	0	0	0	0	0	0	0
SLC46A1	CRACR2A	0	0	0	0	0	0	0	0	0	0	0	1
SLC46A1	ILF3	0	0	0	0	0	0	0	0	0	0	1	0
SLC46A1	SEMA3E	0	0	0	0	0	0	0	0	0	0	0	1
SLC46A1	ATRX	0	0	0	0	0	0	0	0	0	0	1	0
SLC46A1	ERCC6L2	0	1	0	0	0	0	0	0	0	0	0	0
SLC46A1	PNP	0	1	0	0	0	0	0	0	0	0	0	0
SLC46A1	TRIM52	0	0	0	0	0	0	0	0	0	0	0	1
SLC46A1	TCN2	0	1	0	0	0	0	0	0	0	0	0	0
SLC46A1	STAT5B	0	0	0	0	0	0	0	0	0	0	1	0
SLC46A1	STAT6	0	0	0	0	0	0	0	0	0	1	0	0
SLC46A1	HDGFL2	0	0	0	0	0	0	0	0	0	1	1	0
SLC46A1	SGPL1	1	0	0	0	0	0	0	0	0	0	0	0
SLC46A1	CRYL1	1	0	0	0	0	0	0	0	0	0	0	0
SLC46A1	ATP7A	0	0	0	0	0	0	0	0	0	0	1	0
SLC46A1	CORO1A	0	1	0	0	0	0	0	0	0	0	0	0
SLC46A1	SELENON	0	0	0	0	1	0	0	0	0	0	0	0
SLC46A1	SLC39A4	0	0	0	1	0	0	0	0	0	0	0	0
SLC46A1	APP	0	0	0	0	0	0	0	0	0	0	0	1
SLC46A1	MCM4	0	0	0	0	0	0	0	0	0	1	0	0
SLC46A1	MTHFD1	0	0	0	0	0	0	0	0	0	1	0	0
SLC46A1	GGA2	0	0	0	0	0	0	0	0	0	1	0	1
SLC46A1	RNF31	0	0	0	0	0	0	0	0	0	1	0	0
SLC46A1	DMPK	0	0	0	0	0	0	0	0	0	0	1	0
SLC46A1	IKBKB	0	1	0	0	0	0	0	0	0	0	0	0
UNG	GINS1	0	0	0	0	0	1	0	0	0	0	0	0
UNG	POLE2	0	0	0	0	0	1	0	0	0	0	0	0
UNG	MCM10	0	0	0	0	0	1	0	0	0	0	0	0
UNG	IKZF3	0	0	0	0	0	0	0	1	0	0	0	0
UNG	SMARCAL1	0	0	0	0	0	0	0	0	0	0	0	1
UNG	RNF168	0	0	0	0	0	0	0	0	0	0	1	0
UNG	ZAP70	0	1	0	0	0	0	0	0	0	0	0	0
UNG	CYP26C1	0	1	0	0	0	0	0	0	0	0	0	0
UNG	CYP2C19	0	1	0	0	0	0	0	0	0	0	0	0
UNG	ICOS	0	1	0	0	0	0	0	0	0	0	0	0
UNG	CD19	0	1	0	0	0	0	0	0	0	0	0	0
UNG	KHDC3L	0	1	0	0	0	0	0	0	0	0	0	0
UNG	CD79B	0	1	0	0	0	0	0	0	0	0	0	0
UNG	CR2	0	1	0	0	0	0	0	0	0	0	0	0
UNG	CD28	0	0	0	0	0	0	0	1	0	0	0	0
UNG	TNFRSF13B	0	1	0	0	0	0	0	0	0	0	0	0
UNG	CASP8	0	1	0	0	0	0	0	0	0	0	0	0
UNG	CARD11	0	1	0	0	0	0	0	0	0	0	0	0
UNG	MCMBP	0	0	0	0	0	0	0	0	0	0	1	0
UNG	NSMCE3	0	0	1	0	0	0	0	0	0	0	0	0
UNG	IRF7	0	1	0	0	0	0	0	0	0	0	0	0
UNG	CTBP2	0	0	0	0	1	0	0	0	0	0	0	0
UNG	MCM7	0	0	0	0	0	1	0	1	0	0	0	0
UNG	ACSF2	1	0	0	0	1	0	0	0	0	0	0	0
UNG	PRKCD	0	1	0	0	0	0	0	0	0	0	0	0
UNG	TNFRSF13C	0	1	0	0	0	0	0	0	0	0	0	0
UNG	CRYL1	0	0	0	0	1	0	0	0	0	0	0	0
UNG	SELENON	1	0	0	0	0	0	0	0	0	0	0	0
UNG	DNMT1	0	0	0	0	0	0	0	1	0	0	0	0
UNG	UBE4B	0	0	0	0	0	0	0	0	0	0	0	1
UNG	APP	0	0	0	1	0	0	0	0	0	0	0	0
UNG	SP110	0	1	0	0	0	0	0	0	0	0	0	0
UNG	CLASP1	0	0	0	0	0	0	0	0	0	0	0	1
UNG	PREX1	0	0	0	0	0	0	0	0	0	0	1	0
UNG	STMN1	0	0	0	0	0	1	0	0	0	0	0	1
UNG	MCM4	0	0	0	0	0	1	0	0	0	0	0	1
UNG	USP4	0	0	0	0	0	0	0	0	0	0	1	0
UNG	SMC4	0	0	0	0	0	0	0	0	0	0	0	1
UNG	NFE2L2	0	0	0	0	0	0	0	0	0	0	1	0
UNG	MTHFD1	0	0	0	0	0	0	0	1	0	0	0	1
UNG	LIG1	0	0	0	0	0	0	0	1	0	0	0	0
UNG	IL10RA	0	1	0	0	0	0	0	0	0	0	0	0
UNG	MSH2	0	0	0	0	0	1	0	0	0	0	0	0
UNG	IKBKB	0	1	0	0	0	0	0	0	0	0	0	0
UNG	PARP4	0	0	0	0	0	0	1	0	0	0	0	0
UNG	POLA1	0	0	0	0	0	0	0	1	0	0	0	1
UNG	CD40	0	1	0	0	0	0	0	0	0	0	0	0
UNG	ITPR3	0	0	0	0	0	0	0	1	0	0	0	0
UNG	CPNE3	0	0	0	0	0	0	0	0	0	0	0	1
SMC1A	GINS4	0	0	0	0	0	1	0	0	0	0	0	0
SMC1A	ESR2	0	0	0	1	0	0	0	0	0	0	0	0
SMC1A	RNU4ATAC	0	1	0	0	0	0	0	0	0	0	0	0
SMC1A	SIN3A	0	1	0	0	0	0	0	0	0	0	0	0
SMC1A	NTRK1	0	0	0	1	0	0	0	0	0	0	0	0
SMC1A	TBX1	0	1	0	0	0	0	0	0	0	0	0	0
SMC1A	SEMA3E	0	1	0	0	0	0	0	0	0	0	0	0
SMC1A	XRCC4	0	1	0	0	0	0	0	0	0	0	0	0
SMC1A	ATRX	0	1	0	1	0	0	0	0	0	0	0	0
SMC1A	MBD5	0	1	0	0	0	0	0	0	0	0	0	0
SMC1A	BLM	0	0	0	1	0	0	0	0	0	0	0	0
SMC1A	FAT4	0	1	0	0	0	0	0	0	0	0	0	0
SMC1A	LIG4	0	1	0	0	0	0	0	0	0	0	0	0
SMC1A	PHACTR4	1	0	0	0	0	0	0	0	0	0	0	0
SMC1A	CCBE1	0	1	0	0	0	0	0	0	0	0	0	0
SMC1A	PFAS	0	0	0	0	0	1	0	0	0	0	0	0
SMC1A	PRPF8	0	0	0	1	0	0	0	0	0	0	0	0
SMC1A	SETD5	0	1	0	0	0	0	0	0	0	0	0	0
SMC1A	CHD7	0	1	0	0	0	0	0	0	0	0	0	0
SMC1A	NSD1	0	1	0	0	0	0	0	0	0	0	0	0
SMC1A	MCM7	0	0	0	1	0	0	0	0	0	0	0	0
SMC1A	KMT2D	0	1	0	0	0	0	0	0	0	0	0	0
SMC1A	BRAF	0	1	0	0	0	0	0	0	0	0	0	0
SMC1A	SGPL1	1	0	0	0	0	0	0	0	0	0	0	0
SMC1A	KMT2A	0	1	0	0	0	0	0	0	0	0	0	0
SMC1A	LMNA	0	1	0	0	0	0	0	0	0	0	0	0
SMC1A	RECQL4	0	1	0	0	0	0	0	0	0	0	0	0
SMC1A	ATM	0	0	0	1	0	0	0	0	0	0	0	0
SMC1A	KDM6A	0	1	0	0	0	0	0	0	0	1	0	0
SMC1A	TP53	0	0	0	0	0	0	0	0	0	0	0	1
SMC1A	TEX2	1	0	0	0	0	0	1	0	0	0	0	0
SMC1A	PHF21A	1	0	0	0	0	0	0	0	0	0	0	0
SMC1A	KRAS	0	1	0	0	0	0	0	0	0	0	0	0
SMC1A	MCM4	0	0	0	1	0	1	0	0	0	0	0	0
SMC1A	USP4	0	0	0	0	0	0	0	0	0	0	0	1
SMC1A	SMC4	0	0	0	1	0	0	0	0	0	0	0	0
SMC1A	CBL	0	1	0	0	0	0	0	0	0	0	0	0
SMC1A	LIG1	0	0	0	0	0	1	0	0	0	0	0	0
SMC1A	NFKB1	1	0	0	0	0	0	0	0	0	0	0	1
SMC1A	MSH2	0	0	0	1	0	0	0	0	0	0	0	0
SMC1A	POLA1	0	0	0	1	0	0	0	0	0	0	0	0
SMC1A	CAD	0	0	0	0	0	1	0	0	0	0	0	0
GNAI3	ESR2	0	0	0	1	0	0	0	0	0	0	0	0
